33430,101,-8.63
33531,100,-8.93
33634,102,-7.99
33736,101,-6.69
33838,102,-7.57
33940,101,-9.00
34041,100,-9.38
34144,102,-8.70
34245,100,-10.86
34348,102,-11.79
34449,100,-11.87
34551,101,-11.75
34653,101,-11.22
34755,101,-10.62
34856,100,-9.86
34959,102,-10.56
35060,100,-9.20
35163,102,-2.21
35265,101,-3.22
35366,101,-2.48
35469,102,-2.62
35570,100,-2.49
35673,102,-3.66
35774,100,-4.78
35876,101,-6.20
35978,101,-5.20
36080,101,-6.49
36182,101,-7.77
36284,101,-6.14
36385,100,-4.82
36488,102,-3.95
36589,100,-4.49
36691,101,-2.84
36794,102,-4.33
36895,101,-5.53
36998,102,-6.67
37099,101,-7.65
37201,101,-7.11
37303,101,-7.76
37405,101,-8.78
37507,101,-10.39
37609,101,-12.01
37710,100,-13.14
37813,102,-15.49
37914,100,-19.13
38017,102,-20.16
38118,100,-20.98
38220,101,-21.13
38323,101,-21.59
38424,101,-23.09
38526,101,-24.71
38628,100,-23.86
38730,101,-23.33
38832,101,-23.66
38934,101,-21.90
39035,100,-20.31
39138,102,-19.02
39239,100,-15.99
39342,102,-18.24
39443,100,-16.01
39545,101,-10.63
39647,101,-8.17
39749,101,-7.57
39851,101,2.03
39953,101,4.80
40055,101,5.41
40157,102,3.17
40259,101,2.50
40360,100,3.49
40463,102,3.20
40564,100,3.45
40667,102,3.11
40768,100,2.40
40870,101,3.89
40972,101,3.98
41074,101,0.25
41176,101,0.73
41278,101,3.21
41379,100,3.23
41482,102,2.76
41584,101,2.70
41686,102,2.81
41788,101,2.79
41889,100,2.38
41992,102,3.31
42093,100,4.92
42195,101,2.84
42297,101,2.82
42399,101,4.62
42501,101,5.83
42603,101,4.79
42704,100,5.49
42807,102,3.50
42908,100,3.63
43011,102,3.20
43113,101,3.72
43214,101,3.29
43317,102,4.10
43418,101,4.26
43521,102,4.30
43622,100,3.88
43724,101,3.23
43826,101,3.26
43928,101,3.46
44029,100,3.40
44132,102,3.59
44233,100,3.40
44336,102,3.50
44437,100,3.96
44539,101,3.80
44641,101,3.90
44743,101,3.81
44846,102,3.33
44947,101,3.09
45049,101,3.34
45151,102,3.87
45253,101,4.12
45355,101,3.71
45457,101,3.20
45558,100,3.13
45661,102,3.25
45762,100,3.28
45864,101,3.69
45966,101,3.58
46068,101,3.66
46170,101,3.95
46272,101,3.73
46373,100,3.54
46476,102,3.67
46578,101,3.83
46680,102,3.61
46782,101,3.36
46883,100,3.24
46986,102,3.31
47087,100,3.42
47190,102,3.40
47291,100,3.38
47393,101,3.51
47495,101,3.89
47597,101,3.45
47698,100,2.22
47801,102,0.82
47902,100,0.46
48005,102,2.11
48107,101,-0.78
48208,101,-3.66
48311,102,0.63
48412,100,5.32
48515,102,-0.87
48616,100,-2.62
48718,101,0.23
48820,101,0.54
48922,101,2.44
49024,101,7.09
49126,101,5.37
49227,100,10.64
49330,102,7.06
49431,100,8.09
49533,101,9.49
49636,102,8.66
49737,101,7.65
49840,102,7.27
49941,100,8.33
50043,101,5.41
50145,101,5.46
50247,101,4.55
50349,101,4.64
50451,101,2.28
50552,100,-4.16
50655,102,-8.13
50756,100,-6.63
50859,102,-5.93
50960,100,-5.19
51062,101,-6.25
51165,102,-5.51
51266,101,-5.32
51368,101,-4.87
51470,102,-6.24
51572,101,-7.42
51674,101,-7.43
51776,101,-6.99
51877,100,-6.14
51980,102,-4.79
52081,100,-1.66
52184,102,-0.12
52285,100,-1.17
52387,101,-1.20
52489,101,-1.44
52591,101,-1.21
52692,100,-1.21
52795,101,-2.31
52897,101,-3.20
52999,102,-3.36
53101,101,-4.73
53202,100,-8.38
53305,102,-8.11
53406,100,-7.53
53509,102,-7.29
53610,100,-7.80
53712,101,-7.59
53814,101,-6.33
53916,101,-12.79
54018,101,-11.05
54120,101,-9.76
54221,100,-9.29
54324,102,-9.00
54426,101,-8.97
54528,102,-8.53
54630,101,-8.55
54731,101,-8.75
54834,102,-8.60
54935,100,-8.44
55037,101,-8.18
55139,101,-8.13
55241,101,-7.79
55343,101,-7.78
55445,101,-7.25
55546,100,-7.23
55649,102,-6.63
55750,100,-6.95
55853,102,-6.56
55954,100,-6.09
56056,101,-6.14
56159,102,-6.02
56260,101,-6.13
56363,102,-6.30
56464,101,-6.55
56566,101,-6.71
56668,101,-6.91
56770,101,-6.74
56871,100,-6.63
56974,102,-6.56
57075,100,-6.56
57178,102,-6.61
57279,100,-6.58
57381,101,-6.17
57483,101,-5.70
57585,101,-5.80
57687,101,-5.06
57789,101,-5.01
57891,101,-5.84
57993,102,-7.03
58095,101,-7.46
58196,100,-8.10
58299,101,-8.61
58400,100,-7.29
58503,102,-8.10
58604,100,-7.55
58706,101,-6.18
58808,101,-6.57
58910,101,-5.78
59012,101,-6.13
59114,101,-4.30
59215,100,-5.98
59318,102,-6.56
59420,101,-6.50
59522,102,-5.42
59624,101,-4.36
59725,100,-4.33
59828,102,-3.11
59929,100,-5.21
60032,102,-8.99
60133,100,-5.67
60235,101,-3.05
60337,101,-1.71
60439,101,-2.05
60540,100,-2.61
60643,102,-2.02
60744,100,-3.51
60847,102,-4.49
60948,100,-5.08
61050,101,-6.40
61153,102,-7.11
61254,101,-7.36
61357,102,-6.43
61458,100,-7.10
61560,101,-11.36
61662,101,-14.62
61764,101,-11.90
61865,100,-7.14
61968,101,-4.94
62069,100,-3.90
62172,102,-4.11
62273,100,-3.56
62375,101,-4.52
62477,101,-5.66
62579,101,-7.21
62682,102,-7.18
62783,101,-7.92
62885,101,-8.60
62987,101,-8.00
63089,101,-8.51
63191,101,-11.64
63293,101,-12.60
63394,100,-14.15
63497,102,-11.51
63598,100,-7.13
63700,101,-5.28
63802,100,-5.08
63904,101,-4.36
64006,101,-5.17
64108,101,-5.91
64210,101,-7.40
64312,102,-9.11
64414,101,-9.89
64516,101,-10.95
64618,101,-11.18
64719,100,-6.89
64822,102,-8.59
64923,100,-11.25
65026,102,-11.93
65127,100,-7.55
65229,101,-5.30
65331,101,-4.49
65433,101,-4.96
65534,100,-4.77
65637,101,-4.65
65739,101,-8.03
65841,102,-10.63
65943,101,-11.23
66044,100,-11.08
66147,102,-11.03
66248,100,-9.20
66351,102,-9.06
66452,100,-5.37
66554,101,-8.50
66656,101,-3.51
66758,101,-3.19
66860,101,-2.57
66962,101,-3.12
67063,100,-4.65
67166,102,-6.06
67268,101,-5.35
67369,101,-7.93
67472,101,-9.71
67573,100,-9.52
67676,102,-8.97
67777,100,-9.70
67879,101,-9.61
67981,101,-10.70
68083,101,-9.65
68185,101,-9.32
68287,101,-6.56
68388,100,-4.66
68491,102,-3.95
68592,100,-4.15
68695,102,-5.12
68796,100,-5.32
68898,101,-7.16
69001,102,-9.25
69102,101,-10.58
69204,101,-9.75
69306,100,-9.28
69408,101,-10.22
69510,101,-9.27
69612,101,-10.14
69713,100,-10.46
69816,102,-7.63
69917,100,-6.24
70020,102,-5.63
70121,100,-5.49
70223,101,-5.32
70325,101,-5.32
70427,101,-5.65
70529,101,-3.79
70631,101,-5.41
70733,101,-8.09
70835,102,-8.64
70937,101,-8.52
71038,100,-7.84
71141,101,-8.92
71242,100,-9.03
71345,102,-10.08
71446,100,-9.11
71548,101,-5.66
71650,101,-4.47
71752,101,-3.77
71854,101,-3.83
71956,101,-4.62
72057,100,-4.64
72160,102,-5.22
72261,100,-7.55
72364,102,-8.72
72466,101,-8.77
72567,101,-9.51
72670,102,-9.92
72771,100,-7.87
72873,101,-7.18
72975,100,-8.11
73077,101,-8.72
73179,101,-7.13
73281,101,-6.32
73382,100,-5.08
73485,102,-4.87
73586,100,-4.88
73689,102,-4.15
73790,100,-5.25
73892,101,-6.05
73994,101,-6.87
74096,101,-6.83
74198,101,-8.30
74300,101,-7.67
74402,101,-7.37
74504,102,-7.26
74606,101,-8.55
74707,100,-9.50
74810,102,-9.19
74911,100,-6.56
75014,102,-5.31
75115,100,-4.22
75217,101,-4.01
75319,101,-4.30
75421,101,-3.25
75523,101,-5.84
75625,101,-2.97
75726,100,-3.56
75829,102,-2.29
75930,100,-3.82
76033,102,-6.24
76134,100,-8.22
76236,101,-4.47
76339,102,-8.07
76440,101,-7.40
76542,101,-11.68
76644,100,-9.60
76746,101,-8.26
76848,101,-8.78
76950,101,-11.52
77051,100,-13.12
77154,102,-16.25
77255,100,-19.56
77358,102,-21.59
77459,100,-22.25
77561,101,-19.24
77663,101,-20.51
77765,101,-19.60
77867,101,-14.73
77969,101,-8.52
78070,100,-4.89
78173,102,-4.24
78275,101,-4.77
78376,101,-4.28
78479,102,-4.60
78580,101,-4.72
78683,102,-4.68
78784,100,-4.98
78886,101,-7.34
78988,101,-5.41
79090,101,-5.73
79192,101,-6.88
79294,101,-5.62
79395,100,-6.40
79498,102,-4.87
79599,100,-5.63
79702,102,-5.47
79803,100,-4.79
79905,101,-5.81
80007,101,-4.50
80109,101,-5.81
80210,100,-5.01
80313,102,-5.69
80415,101,-4.87
80517,102,-5.20
80619,101,-3.25
80720,101,-3.93
80823,102,-3.12
80924,100,-5.94
81027,102,-0.79
81128,100,-3.68
81230,101,-2.15
81332,101,-1.91
81434,101,0.40
81536,101,1.93
81638,101,-0.23
81739,100,0.56
81842,102,4.10
81943,100,2.35
82045,101,2.94
82147,101,3.27
82249,101,2.21
82352,102,-3.42
82453,101,-9.57
82555,101,-10.25
82657,101,-10.27
82759,101,-6.35
82861,101,-4.03
82963,101,-3.86
83064,100,-4.77
83167,102,-4.63
83268,100,-6.60
83371,102,-5.93
83472,100,0.54
83574,101,-3.07
83676,101,-0.54
83778,101,-4.83
83879,100,-4.42
83982,102,-3.68
84083,100,-4.91
84186,102,-5.41
84288,101,-4.96
84389,101,-3.95
84492,102,-4.58
84593,101,-5.01
84696,102,-4.61
84797,100,-4.19
84899,101,-4.57
85001,101,-3.74
85103,101,-3.58
85204,100,-3.44
85307,101,-2.87
85408,100,-5.02
85511,102,-4.92
85612,100,-4.33
85714,101,-3.60
85816,101,-3.93
85918,101,-3.83
86021,102,-3.99
86122,101,-3.73
86224,101,-4.75
86326,102,-4.89
86428,101,-4.89
86530,101,-5.65
86632,101,-5.12
86733,100,-5.62
86836,102,-6.56
86937,100,-7.11
87040,102,-7.14
87141,100,-4.90
87243,101,-2.51
87345,101,0.75
87447,101,3.94
87548,100,4.99
87651,102,7.65
87752,100,7.75
87855,102,7.59
87957,101,8.24
88058,101,6.36
88161,102,4.79
88262,101,3.51
88365,102,1.43
88466,100,-1.42
88568,101,-1.67
88670,101,0.74
88772,101,-1.57
88873,100,-6.94
88976,101,-5.17
89077,100,-5.78
89180,102,-11.10
89281,100,-9.06
89383,101,-7.57
89485,101,-6.61
89587,101,-10.25
89690,102,-14.69
89791,101,-4.57
89893,101,-6.07
89995,102,-2.49
90097,101,-1.56
90199,101,-8.09
90301,101,-7.89
90402,100,-6.82
90505,102,-5.51
90606,100,-6.95
90708,101,-5.62
90810,100,-4.02
90912,101,-0.96
91014,101,-1.51
91116,101,-2.60
91217,100,-0.27
91320,102,-3.56
91421,100,-2.60
91524,102,-2.98
91626,101,-3.11
91727,101,-3.12
91830,102,-2.91
91931,101,-2.76
92034,102,-3.09
92135,100,-3.32
92237,101,-3.37
92339,101,-3.37
92441,101,-3.91
92542,100,-4.38
92645,101,-4.35
92746,100,-4.33
92849,102,-4.53
92950,100,-4.92
93052,101,-4.98
93154,101,-4.79
93256,101,-4.94
93358,101,-5.15
93460,101,-4.98
93562,100,-5.09
93664,102,-5.06
93766,101,-5.06
93868,102,-5.11
93970,101,-4.93
94071,100,-4.86
94174,102,-4.83
94275,100,-4.63
94377,101,-4.69
94479,100,-4.51
94581,101,-4.36
94683,101,-4.29
94785,101,-4.32
94886,100,-4.00
94989,102,-3.85
95090,100,-3.64
95193,102,-3.36
95294,100,-3.32
95396,101,-2.96
95498,101,-2.28
95600,101,-2.40
95703,102,-3.11
95804,101,-2.77
95906,101,-3.51
96008,102,-3.41
96110,101,-4.52
96211,100,-4.14
96314,102,-4.08
96415,100,-4.05
96518,102,-3.42
96619,100,-3.52
96721,101,-2.98
96823,101,-2.29
96925,101,-0.57
97027,101,-0.20
97129,101,-1.66
97230,100,-2.19
97333,102,-2.75
97434,100,-4.79
97537,102,-5.44
97638,100,-5.73
97740,101,-6.53
97843,102,-7.52
97944,101,-8.43
98046,101,-3.77
98148,100,0.78
98250,101,2.73
98352,101,2.22
98454,101,1.95
98555,100,2.34
98658,102,1.98
98759,100,1.34
98862,102,1.16
98963,100,-0.88
99065,101,-2.22
99167,101,-4.29
99269,101,-4.84
99371,101,-5.50
99473,101,-1.93
99574,100,4.68
99677,102,-14.31
99779,101,-15.94
99880,101,-15.81
99983,102,-15.23
100084,100,-16.34
100187,102,-19.03
100288,100,-20.91
100390,101,-21.66
100492,101,-21.01
100594,101,-20.50
100696,101,-20.91
100798,101,-21.81
100899,100,-23.18
101002,102,-23.10
101103,100,-22.44
101206,102,-23.12
101307,100,-22.09
101409,101,-19.98
101511,101,-16.07
101613,101,-15.62
101714,100,-16.14
101817,101,-17.00
101919,101,-18.37
102021,101,-19.53
102123,101,-19.72
102224,100,-19.23
102327,102,-20.30
102428,100,-21.33
102531,102,-21.75
102632,100,-21.74
102734,101,-20.58
102836,101,-17.93
102938,101,-15.75
103040,101,-14.22
103142,101,-12.61
103243,100,-12.61
103346,102,-13.73
103447,100,-14.07
103549,101,-15.33
103652,102,-16.82
103753,100,-17.25
103856,102,-16.43
103957,100,-18.13
104059,101,-19.46
104161,101,-19.14
104263,101,-16.57
104365,101,-14.02
104467,101,-10.42
104568,100,-9.80
104671,102,-7.93
104772,100,-7.63
104875,102,-8.08
104976,100,-8.51
105078,101,-10.39
105180,101,-12.47
105282,101,-13.03
105383,100,-13.15
105486,101,-13.87
105588,101,-14.93
105690,101,-14.70
105792,101,-13.55
105893,100,-17.09
105996,102,-4.74
106097,100,-6.27
106200,102,-3.99
106301,100,-5.84
106403,101,-6.88
106505,101,-9.33
106607,101,-10.39
106708,100,-11.84
106811,101,-11.87
106912,100,-13.29
107015,102,-14.11
107116,100,-15.76
107218,101,-16.35
107321,102,-19.92
107422,100,-17.34
107525,102,-14.42
107626,100,-11.32
107728,101,-9.98
107830,101,-9.81
107932,101,-11.10
108034,101,-12.30
108136,101,-14.29
108237,100,-16.08
108340,102,-16.86
108441,100,-18.27
108544,102,-20.32
108645,100,-20.64
108747,101,-19.91
108849,101,-19.99
108951,101,-18.59
109052,100,-20.38
109155,102,-19.30
109257,101,-15.03
109359,101,-13.33
109461,101,-12.50
109562,100,-13.09
109665,102,-12.73
109766,100,-14.03
109869,102,-14.95
109970,100,-16.06
110072,101,-17.06
110174,101,-17.70
110276,101,-20.22
110377,100,-18.73
110480,101,-20.55
110581,100,-21.07
110684,102,-18.98
110785,100,-14.86
110887,101,-12.37
110989,101,-11.12
111091,101,-12.41
111193,101,-12.33
111295,101,-12.55
111397,101,-13.36
111499,101,-14.22
111601,101,-14.76
111703,101,-16.81
111805,101,-17.69
111906,100,-17.31
112009,102,-16.52
112110,100,-18.07
112212,101,8.96
112314,100,4.93
112416,101,3.12
112518,101,1.92
112620,101,2.96
112721,100,1.94
112824,102,0.72
112925,100,-1.90
113028,102,-4.90
113129,100,-6.82
113231,101,-6.28
113333,101,-5.62
113435,101,-4.13
113538,102,-3.51
113639,101,-4.03
113741,101,-3.99
113843,101,-3.08
113945,101,-7.04
114046,100,-6.83
114149,101,-5.87
114250,100,-5.06
114353,102,-6.01
114454,100,-5.28
114556,101,-5.51
114658,101,-7.04
114760,101,-9.06
114862,101,-4.95
114964,101,-7.39
115065,100,-6.58
115168,102,-5.94
115269,100,-5.37
115372,102,-5.07
115473,100,-4.73
115575,101,-4.23
115678,102,-2.50
115779,101,-5.78
115881,101,-8.89
115983,100,-5.67
116085,101,-3.00
116187,101,-3.63
116289,101,-5.06
116390,100,-6.89
116493,102,-7.86
116594,100,-10.91
116697,102,-11.61
116798,100,-12.65
116900,101,-19.63
117002,101,-11.07
117104,101,-9.87
117206,101,-19.19
117308,101,-20.37
117409,100,-15.97
117512,102,-17.53
117613,100,-19.39
117715,101,-16.26
117818,102,-15.18
117919,100,-14.19
118022,102,-14.59
118123,100,-16.90
118225,101,-15.62
118327,101,-16.95
118429,101,-17.81
118531,101,-13.80
118633,101,-3.91
118734,100,-0.98
118837,102,1.41
118938,100,-1.16
119041,102,-1.03
119142,100,0.88
119244,101,2.86
119346,101,2.27
119448,101,-0.93
119549,100,-0.62
119652,102,-1.69
119753,100,-1.72
119856,102,-2.12
119957,100,-2.76
120059,101,-1.88
120162,102,-0.44
120263,101,0.76
120366,102,-0.34
120467,100,-0.01
120569,101,2.80
120671,101,1.57
120773,101,-0.39
120875,101,-1.81
120977,101,-1.67
121078,100,0.65
121181,102,-1.08
121282,100,-0.79
121384,101,-2.03
121486,101,-0.58
121588,101,0.95
121690,101,1.79
121792,101,3.03
121893,100,3.68
121996,102,4.72
122097,100,3.75
122200,102,3.86
122301,100,6.06
122403,101,6.34
122506,102,3.48
122607,101,3.32
122710,102,3.44
122811,100,3.04
122913,101,2.67
123015,101,2.30
123117,101,2.23
123218,100,2.04
123321,102,2.23
123422,100,1.47
123525,102,0.89
123626,100,1.50
123728,101,1.80
123830,101,0.37
123932,101,-0.17
124034,101,0.27
124136,101,-2.47
124237,100,-5.09
124340,102,-6.28
124441,100,-6.50
124544,102,-3.00
124645,100,-1.80
124747,101,-2.42
124850,102,-1.62
124951,100,-0.55
125053,101,-0.90
125155,101,-0.39
125257,101,-0.32
125359,101,0.08
125461,101,-0.08
125562,100,-0.02
125665,102,-0.14
125766,100,0.26
125869,102,0.37
125970,100,1.43
126072,101,3.58
126174,101,5.35
126276,101,3.61
126377,100,2.56
126480,101,1.68
126581,100,-1.77
126684,102,-3.44
126786,101,-3.33
126887,101,-2.54
126990,102,-1.83
127091,100,-0.95
127194,102,3.08
127295,100,-0.30
127397,101,3.28
127499,101,7.49
127601,101,3.34
127703,101,6.37
127805,101,4.00
127906,100,5.80
128009,102,5.45
128110,100,3.35
128212,101,4.33
128314,100,3.17
128416,101,3.87
128518,101,4.02
128620,101,1.80
128721,100,0.14
128824,102,0.41
128926,101,0.22
129028,102,0.96
129130,101,0.97
129231,100,0.58
129334,102,0.00
129435,100,0.15
129538,102,-0.85
129639,100,3.06
129741,101,3.52
129843,101,-3.47
129945,101,7.66
130046,100,5.11
130149,101,5.13
130250,100,4.98
130353,102,4.89
130454,100,6.66
130556,101,5.80
130658,101,5.63
130760,101,-0.79
130862,101,0.51
130964,101,0.64
131066,101,-1.48
131168,102,0.85
131270,101,-0.51
131372,101,-0.32
131474,101,0.72
131575,100,0.04
131678,102,0.00
131779,100,0.28
131881,101,0.38
131983,100,0.56
132085,101,0.72
132187,101,0.60
132289,101,0.23
132390,100,0.07
132493,102,0.46
132594,100,-0.07
132697,102,0.22
132798,100,0.11
132900,101,0.16
133002,101,-0.13
133104,101,0.31
133206,101,0.02
133308,101,0.10
133409,100,0.13
133512,102,0.28
133614,101,0.02
133715,101,-0.17
133818,102,0.12
133919,101,-0.09
134022,102,-0.09
134123,100,0.07
134225,101,-0.01
134327,101,-0.13
134429,101,0.24
134531,101,0.01
134633,101,0.37
134734,100,0.54
134837,102,0.70
134938,100,0.70
135041,102,1.04
135142,100,0.97
135244,101,0.54
135346,101,0.99
135448,101,0.60
135549,100,0.76
135652,102,0.80
135753,100,0.85
135856,102,0.80
135957,100,1.19
136059,101,0.80
136162,102,1.70
136263,101,2.79
136366,102,2.65
136467,101,1.74
136569,101,1.06
136671,101,-1.25
136773,101,-4.49
136875,101,-0.66
136977,101,2.18
137078,100,0.58
137181,102,-1.94
137282,100,-1.46
137384,101,0.18
137486,101,3.64
137588,101,2.78
137690,101,5.04
137792,101,5.74
137893,100,7.54
137996,102,6.02
138097,100,0.58
138200,102,0.23
138301,100,-1.74
138403,101,-5.20
138505,101,-11.09
138607,101,-9.05
138708,100,7.01
138811,101,6.39
138913,101,7.54
139015,102,8.70
139117,101,8.64
139218,100,9.34
139321,102,9.56
139422,100,7.14
139525,102,3.65
139626,100,-1.61
139728,101,-4.65
139830,101,-5.24
139932,101,-10.21
140034,101,-2.65
140136,101,6.11
140237,100,6.16
140340,102,5.11
140441,100,8.41
140544,102,8.77
140645,100,9.25
140747,101,11.21
140849,101,10.18
140951,101,7.41
141052,100,2.51
141155,102,-0.02
141256,100,-2.71
141359,102,-3.42
141461,101,-4.46
141562,100,-10.23
141665,102,0.39
141766,100,2.02
141869,102,6.57
141970,100,7.04
142072,101,7.76
142174,101,10.70
142276,101,9.09
142377,100,10.11
142480,101,5.96
142581,100,4.24
142684,102,-1.39
142785,100,-2.29
142887,101,-6.08
142989,101,-7.10
143091,101,-13.59
143193,101,-1.85
143295,101,2.25
143396,100,3.88
143499,102,7.00
143600,100,8.10
143703,102,10.45
143804,100,9.18
143906,101,5.39
144009,102,2.75
144110,101,-0.54
144212,101,-2.76
144314,100,-4.42
144416,101,-7.75
144518,101,-8.31
144620,101,-14.09
144721,100,0.33
144824,102,1.84
144925,100,5.04
145028,102,6.85
145129,100,9.09
145231,101,10.35
145333,101,9.18
145435,101,6.02
145537,101,5.23
145639,101,0.37
145740,100,-2.15
145843,102,-5.99
145944,100,-7.34
146046,101,-11.58
146148,100,-10.95
146250,101,2.47
146352,101,2.23
146454,101,4.44
146555,100,7.21
