106156,102,19.46
106257,100,19.36
106359,101,19.24
106461,101,19.30
106563,101,19.39
106665,101,19.55
106767,100,19.31
106869,101,19.40
106971,101,19.47
107073,101,19.43
107175,101,19.49
107277,101,19.32
107379,101,19.56
107481,101,20.03
107583,101,19.79
107684,100,15.52
107787,102,13.46
107889,101,13.04
107991,101,11.18
108093,101,11.82
108194,100,11.65
108297,102,4.95
108399,101,0.16
108500,101,0.75
108603,101,2.25
108704,100,0.52
108807,102,-0.67
108908,100,0.05
109010,101,0.36
109113,102,0.27
109214,100,0.35
109317,102,0.24
109418,100,0.23
109520,101,0.44
109623,102,0.26
109724,100,0.26
109827,102,0.24
109928,100,0.38
110030,101,0.37
110133,102,0.33
110234,101,0.39
110337,102,0.30
110438,100,0.32
110540,101,0.42
110642,101,0.38
110744,101,0.22
110846,101,0.33
110948,100,0.38
111050,101,0.36
111152,101,0.23
111254,101,0.38
111356,101,0.22
111458,101,0.21
111560,101,0.28
111662,101,-0.07
111764,101,-0.18
111866,100,-0.15
111968,102,-0.15
112070,101,-0.16
112172,101,-0.68
112274,101,-1.23
112375,100,-3.54
112478,102,-5.73
112580,101,-9.24
112681,100,-11.41
112784,101,-13.88
112885,100,-15.13
112988,102,-9.62
113090,101,3.14
113191,101,13.70
113294,102,17.35
113395,100,18.06
113498,102,18.85
113599,100,18.42
113701,101,18.61
113804,102,20.72
113905,100,20.57
114008,102,19.51
114109,100,19.40
114211,101,18.95
114314,102,19.16
114415,100,18.91
114518,102,18.58
114619,100,18.45
114721,101,18.48
114823,101,18.89
114925,101,19.74
115027,101,19.08
115129,101,19.30
115231,101,19.32
115333,101,19.31
115435,101,19.30
115537,101,19.16
115639,101,19.36
115741,101,19.04
115843,101,19.48
115945,101,19.04
116047,101,19.32
116149,101,19.17
116251,101,19.17
116353,101,19.32
116455,101,19.19
116556,100,19.33
116659,102,19.16
116761,101,19.42
116862,100,19.10
116965,101,19.33
117066,100,19.17
117169,102,19.27
117271,101,19.28
117372,100,19.30
117475,102,19.18
117576,100,19.22
117679,102,19.20
117781,101,19.14
117882,100,19.31
117985,102,19.33
118086,100,19.28
118189,102,19.13
118290,100,19.29
118392,101,19.31
118495,102,19.26
118596,100,19.09
118699,102,19.21
118800,100,19.12
118902,101,19.33
119005,102,19.25
119106,100,19.26
119208,101,19.16
119310,101,19.36
119412,101,19.05
119514,101,19.25
119616,101,19.13
119718,101,19.31
119820,101,19.16
119922,101,19.28
120024,101,19.28
120126,101,19.19
120228,101,19.03
120330,101,19.15
120432,101,19.11
120534,101,19.23
120636,101,19.22
120738,101,19.22
120840,101,19.04
120942,101,19.21
121043,100,19.22
121146,102,19.20
121247,100,19.22
121350,102,19.20
121452,101,19.32
121553,100,19.16
121656,102,19.15
121757,100,19.22
121860,102,19.11
121962,101,19.25
122063,100,19.27
122166,102,19.18
122267,100,19.20
122370,102,19.13
122471,100,19.07
122573,101,19.13
122676,102,19.10
122777,100,19.31
122880,102,19.15
122981,100,19.25
123083,101,19.15
123186,102,19.32
123287,100,19.30
123389,101,19.18
123491,101,19.23
123593,101,19.23
123695,101,19.24
123797,100,19.13
123899,101,19.26
124001,101,19.18
124103,101,19.15
124205,101,19.30
124307,101,19.13
124409,101,19.19
124511,101,19.12
124613,101,19.30
124715,101,19.32
124817,101,19.35
124919,101,19.26
125021,101,19.18
125123,101,19.23
125224,100,19.19
125327,102,19.11
125428,100,19.13
125531,102,19.19
125633,101,19.22
125734,100,19.28
125837,102,19.27
125938,100,19.18
126041,102,19.23
126143,101,19.14
126244,100,19.18
126347,102,19.21
126448,100,19.22
126551,102,19.12
126652,100,19.33
126754,101,19.22
126857,102,19.22
126958,100,19.18
127060,101,19.19
127162,100,19.24
127264,101,19.23
127367,102,19.21
127468,100,19.22
127570,101,19.10
127672,101,19.23
127774,101,19.16
127876,101,19.15
127978,101,19.13
128080,101,19.88
128182,101,20.01
128284,101,19.14
128386,101,18.63
128488,101,19.98
128590,101,20.10
128692,101,18.01
128794,101,16.30
128896,101,15.48
128998,101,14.94
129099,100,15.97
129202,102,15.46
129304,101,1.50
129405,100,-0.32
129508,102,0.25
129609,100,0.08
129712,102,0.06
129814,101,0.00
129915,101,0.18
130018,102,0.15
130119,100,0.15
130222,102,0.25
130323,100,0.28
130425,101,0.18
130528,102,0.12
130629,100,0.16
130732,102,0.36
130833,100,0.31
130935,101,0.23
131038,102,0.30
131139,100,0.23
131241,101,0.11
131343,100,0.34
131445,101,0.19
131548,102,0.29
131649,101,0.18
131751,101,0.19
131853,101,0.23
131955,101,0.20
132057,101,0.13
132159,101,0.30
132261,101,0.06
132363,101,0.09
132465,101,0.11
132567,101,0.13
132669,101,0.26
132771,101,0.28
132873,101,0.37
132975,101,0.21
133076,100,0.21
133179,101,0.19
133281,101,0.21
133383,102,0.30
133485,101,0.21
133586,100,0.17
133689,102,-0.59
133790,100,0.25
133893,102,-0.26
133995,101,-4.74
134096,100,-6.30
134199,102,-1.61
134300,100,0.13
134403,102,-2.82
134505,101,-10.27
134606,100,-12.96
134709,102,-14.93
134810,100,-20.38
134913,102,-24.65
135014,100,-19.54
135116,101,-7.70
135219,102,4.76
135320,100,13.86
135422,101,16.73
135524,100,20.55
135626,101,18.27
135729,102,16.85
135830,100,17.57
135932,101,17.58
136034,101,18.46
136136,101,18.31
136238,101,18.36
136340,101,18.37
136442,101,18.56
136544,101,18.52
136646,101,18.54
136748,101,18.58
136850,101,18.76
136952,101,18.69
137054,101,18.53
137156,101,18.71
137257,100,18.64
137360,101,18.68
137461,100,18.51
137564,102,18.73
137666,101,18.55
137767,100,18.68
137870,102,18.58
137971,100,18.56
138074,102,18.56
138176,101,18.66
138277,100,18.51
138380,102,18.61
138481,100,18.42
138584,102,18.63
138685,100,18.61
138787,101,18.64
138890,102,18.63
138991,100,18.63
139094,102,18.57
139195,100,18.56
139297,101,18.66
139400,102,18.60
139501,100,18.62
139603,101,18.56
139705,101,18.56
139807,101,18.45
139909,101,18.53
140011,101,18.51
140113,101,18.58
140215,101,18.62
140317,101,18.60
140419,101,18.59
140521,101,18.66
140623,101,18.47
140725,101,18.62
140827,101,18.69
140929,101,18.65
141031,101,18.46
141132,100,18.68
141235,102,18.62
141337,101,18.53
141438,100,18.66
141541,101,18.50
141642,100,18.50
141745,102,18.60
141847,101,18.55
141948,100,18.53
142051,102,18.61
142152,100,18.59
142255,102,18.54
142356,100,18.57
142458,100,18.52
142561,102,18.64
142662,100,18.65
142765,102,18.63
142866,100,18.66
142968,101,18.60
143071,102,18.59
143172,100,18.62
143275,102,18.63
143376,100,18.51
143478,101,18.64
143581,101,18.53
143682,100,18.54
143784,101,18.67
143886,101,18.52
143988,101,18.57
144090,101,18.69
144192,101,18.67
144294,101,18.57
144396,101,18.51
144498,101,18.54
144600,101,18.64
144702,101,18.56
144803,100,18.60
144906,102,18.58
145008,101,18.65
145110,101,18.49
145212,101,18.47
145313,100,18.55
145416,102,18.50
145518,101,18.55
145619,100,18.59
145722,102,18.42
145823,100,18.58
145926,102,18.69
146028,101,18.50
146129,100,18.55
146232,102,18.61
146333,100,18.60
146436,102,18.57
146537,100,18.65
146639,101,18.53
146742,102,18.61
146843,100,18.62
146946,102,18.52
147047,100,18.54
147149,101,18.48
147252,102,18.52
147353,100,18.58
147456,102,18.60
147557,100,18.65
147659,101,18.54
147762,102,18.65
147863,100,18.51
147965,101,18.53
148067,101,18.50
148169,101,18.55
148271,101,18.61
148373,101,18.47
148475,101,18.61
148577,101,18.54
148679,101,18.63
148781,101,18.53
148883,101,18.67
148985,101,18.63
149087,101,18.77
149189,101,18.89
149291,101,18.74
149393,101,18.68
149494,100,18.66
149597,102,18.58
149699,101,18.73
149800,100,18.88
149903,102,18.69
150004,100,18.76
150107,102,18.85
150209,101,18.78
150310,100,18.65
150413,102,18.68
150514,100,18.74
150617,102,18.73
150718,100,18.82
150820,101,18.97
150923,102,19.11
151024,100,19.07
151127,102,18.80
151228,100,19.04
151330,101,19.67
151433,102,18.97
151534,100,18.72
151636,101,18.43
151738,100,17.60
151840,101,18.11
151942,101,19.05
152044,101,19.63
152146,101,20.00
152248,101,15.17
152350,101,2.29
152452,101,-0.82
152554,101,-2.80
152656,101,-5.95
152758,101,-4.01
152860,101,0.04
152962,101,-0.05
153064,101,0.02
153165,100,0.24
153268,102,0.03
153370,101,0.11
153472,101,0.19
153574,101,0.13
153675,100,0.26
153778,102,0.12
153880,101,0.14
153981,100,0.15
154084,102,0.14
154185,100,0.24
154288,102,0.10
154389,100,0.21
154491,101,0.21
154594,102,0.18
154695,100,0.18
154798,102,0.08
154899,100,0.19
155001,101,0.26
155104,102,0.21
155205,100,0.08
155308,102,0.13
155409,100,0.23
155511,101,0.18
155613,101,0.12
155715,101,0.22
155817,101,0.32
155919,100,0.21
156021,101,0.21
156123,101,-0.77
156225,101,-0.63
156327,101,0.20
156429,101,0.19
156531,101,0.18
156633,101,-1.12
156735,101,0.19
156837,101,-0.42
156939,102,0.21
157041,101,-0.09
157143,101,-0.18
